"","text","likes","retweets","timestamp","id"
"679","I'm about to address tonight's election results from Delaware. Tune in to watch live: https://t.co/zNUoV08KVa",7769,1528,2020-03-18 01:36:00,1240089565743874048
"680","Thank you to everyone in Arizona, Florida, and Illinois who supported our campaign. From day one, our goal has been to unify our party and our nation — and tonight, we are one step closer to achieving that goal. Let’s do this, together. https://t.co/tcLufz2SBV",11837,2234,2020-03-18 02:45:00,1240106902274494464
"681","Thank you, Arizona! https://t.co/X8k3ftTFWf",26475,3409,2020-03-18 03:14:00,1240114271406653440
"682","The next president will have to salvage our reputation, rebuild confidence in our leadership, and mobilize our country and our allies to rapidly meet new challenges — like future pandemics.

We need a leader who will be ready on day one. https://t.co/oizwBqv4Wd",32190,6353,2020-03-18 14:15:00,1240280546699366400
"683","In times of crisis, Americans stand as one. Volunteers raise their hands to help. Neighbors look out for neighbors. Businesses take care of their workers. That's who we are.

We can and will meet this challenge — together. https://t.co/xGcTQuc2gB",10080,2822,2020-03-18 16:46:00,1240318546896228352
"684","Much has been made of changes in President Trump's tone in recent days. But with our health care system at risk, a virus spreading, our economy on the brink — and so many lives at stake — it’s time to be less interested in his words and more focused on his actions — or inaction. https://t.co/txoIVUWxTO",18656,4700,2020-03-18 18:25:00,1240343464405086208
"685","Stop the xenophobic fear-mongering. Be honest. Take responsibility. Do your job. https://t.co/nQ5aLVrpyb",105186,19646,2020-03-18 19:35:00,1240361258957897728
"686","I know the American people have the capacity to meet this moment. There’s nothing we’ve been unable to accomplish if we do it together.",17998,2938,2020-03-18 20:45:00,1240378693379293184
"687","We need comprehensive action to combat the coronavirus outbreak. That's why I'm calling for a decisive public health response to curb its spread and provide treatment to those in need, and a decisive economic response that delivers real relief. https://t.co/xjxsDmKPe3",7204,1908,2020-03-18 22:45:00,1240408892166660096
"688","It is a national disgrace that millions of Americans do not have a single day of paid sick leave.",59143,9324,2020-03-18 23:42:00,1240423237126737920
"689","I give you my word as a Biden: When I'm president, I will lead with science, listen to the experts and heed their advice, and always tell you the truth. https://t.co/tIpjW1ch0L",79279,14318,2020-03-19 00:36:00,1240436952538775552
"690","Our campaign is building the broad coalition we need to win in November. https://t.co/cINCXLJnn0",7315,1541,2020-03-19 01:20:00,1240447899621658624
"691","The Obama-Biden Administration set up the White House National Security Council Directorate for Global Health Security and Biodefense to prepare for future pandemics like COVID-19.

Donald Trump eliminated it — and now we're paying the price.",79816,25219,2020-03-19 14:30:00,1240646710021537792
"692","This is a moment to look out for our neighbors, care for the elderly, and thank the workers on the front lines of this fight. This is a moment to believe in one another.

When we do that, when we see the best in each of us, we’ll lift this nation up and get through this together.",13955,3137,2020-03-19 16:03:00,1240670113713528832
"693",".@TulsiGabbard has put her life on the line in service of this country and continues to serve with honor today. I’m grateful to have her support and look forward to working with her to restore honor and decency to the White House.",27535,3425,2020-03-19 16:25:00,1240675649968168960
"694","Yesterday, President Trump said he was invoking the Defense Production Act, then turned around and said he wasn't planning to use it. The President should exercise these powers now. We need more ventilators, protective equipment, and critical supplies. We need action, not words.",29310,8158,2020-03-19 17:23:00,1240690264357793792
"695","Doctors and nurses are making their own makeshift face masks today as they risk their lives to care for others. What other finding do you need to see to convince you to use every power you have to expand our supply of essential equipment, Mr. President?",9693,2757,2020-03-19 17:23:00,1240690266358480896
"696","My prayers go out to all those on the front lines of this crisis. https://t.co/KfNNRsdS7I",10054,2230,2020-03-19 18:48:00,1240711637218123776
"697","Every worker on the front lines of the fight against COVID-19 deserves protections and accommodations that keep them and their families safe. I'm glad to see states stepping up to support folks — employers must do the same. https://t.co/QClURuStbV",9412,2333,2020-03-19 22:06:00,1240761659888672768
"698","This administration is truly morally bankrupt. https://t.co/aUCRMbLsoS",44150,12002,2020-03-19 23:15:00,1240778927431352320
"699","The words of a president matter, and Donald Trump has used his to downplay COVID-19 and mislead the American people. He is unfit to lead us through this crisis. https://t.co/s7tnaR4G7p",33649,8908,2020-03-20 00:33:00,1240798575468175360
"700",".@SenGillibrand has never been afraid to speak without fear, to be brave in the face of injustice, and to empower others to get off the sidelines. I'm thrilled and honored to have her support. https://t.co/3DWCZnsnqB",13281,2149,2020-03-20 01:11:00,1240808170651619328
"701","I am calling on every CEO in America to publicly commit now to not buying back their company's stock over the course of the next year. As workers face the physical and economic consequences of the coronavirus, our corporate leaders cannot cede responsibility for their employees.",69825,14310,2020-03-20 13:47:00,1240998489498288128
"702","Every CEO in America should be focusing on workers, families, and communities — not executive compensation and share prices.",15234,2847,2020-03-20 13:47:00,1240998490383224832
"703","The least we can do for every grocery and retail worker working around the clock during this crisis is to provide a $15 minimum wage, paid sick leave, and strong workplace protections.",54124,10170,2020-03-20 15:45:00,1241027971760025600
"704","The lack of coronavirus testing in the U.S. is a national disgrace. https://t.co/kD9cEFtAUR",28146,7802,2020-03-20 19:00:00,1241077046022787072
"705","Getting money quickly to families is the right goal, but Senate Republicans are proposing to send significantly lower amounts to low-income families than those with higher incomes. That’s terrible economics &amp; terrible values. We should be targeting help to those who need it most. https://t.co/J0tS9K7c9Y",24044,7899,2020-03-20 20:48:00,1241104438846259200
"706","The President says no one cares about being tested.

Have you or a loved one had trouble getting tested? https://t.co/WrFcgCtriA",28565,7639,2020-03-20 22:01:00,1241122660148490240
"707","If you have a minute, read these stories of folks coming together and helping out their neighbors. They represent who we are as Americans. In times of crisis, we stand as one. We look out for each other. And that’s how we’ll get through this — together. https://t.co/rardKq7Dtd",11563,3380,2020-03-20 23:38:00,1241147005658755072
"708","The president has been behind the curve throughout this whole response. He’s talking about yesterday rather than where we need to be tomorrow. The president needs to stop talking and start rallying government action with the urgency and ambition this moment demands.",14648,2879,2020-03-21 01:12:00,1241170839254568960
"709","Now he’s switched to falsely telling us that he’s taking action that he has not taken, and promising results that he’s not delivering. People are scared. They're frightened. And their president is just exacerbating their concerns.",18307,3542,2020-03-21 01:12:00,1241170838478520320
"710","In times of crisis, the American people deserve a president who tells them the truth and takes responsibility. Donald Trump has not been that president. For months, he falsely told us we had nothing to worry about while praising China’s response for managing the coronavirus.",60359,12419,2020-03-21 01:12:00,1241170837568438272
"711","From day one, the goal of our campaign has been to unite the country — and in times of crisis, that goal is more important than ever. If we come together and all do our part, we will overcome this. I promise.",21098,4293,2020-03-21 15:32:00,1241387087989026816
"712","The coronavirus test should be made widely available and free.

The coronavirus vaccine, when ready, should be made widely available and free.

Treatment for coronavirus should be free, too.

We're in a crisis. No one should have to pay for their coronavirus health care costs.",74141,16207,2020-03-21 16:48:00,1241406213864280064
"713","Everyone knows that we're facing a real crisis from the coronavirus. But do you know how we got here and what we need to do next? Ron Klain, former White House Ebola Response Coordinator, breaks it down for us: https://t.co/XRkIw2EzM4",82587,41339,2020-03-21 17:29:00,1241416531684331520
"714","Donald Trump has failed the American people. https://t.co/HsNl9M4h4r",76579,26722,2020-03-21 21:08:00,1241471645233053696
"715","We need action, not more empty words from President Trump. It’s time for him to step up and do his job. https://t.co/TBpXhoAg1P",28179,6571,2020-03-21 22:30:00,1241492280709537792
